slot,policy,jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation
149,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20129899.242813114,2166486.840931425,0.3442666666666667,5000,5000,75000.0
150,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19981746.34670081,2005845.705473711,0.3442666666666667,5000,5000,75000.0
151,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20160036.967673402,2021187.435258522,0.3442666666666667,5000,5000,75000.0
152,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19907184.172762025,1999465.9508883301,0.3442666666666667,5000,5000,75000.0
153,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20047715.96361914,2028431.6226793758,0.3442666666666667,5000,5000,75000.0
154,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19851954.40705853,1937664.4727048045,0.3442666666666667,5000,5000,75000.0
155,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20194407.66374872,2269329.5908322427,0.3442666666666667,5000,5000,75000.0
156,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20112195.835694093,2111468.4836987513,0.3442666666666667,5000,5000,75000.0
157,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20136541.814338777,1850070.8769287167,0.3442666666666667,5000,5000,75000.0
158,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19859729.505303975,2145195.8894062503,0.3442666666666667,5000,5000,75000.0
159,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19879372.783098176,2100100.0375937144,0.3442666666666667,5000,5000,75000.0
160,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20214368.295632802,2054979.2770959267,0.3442666666666667,5000,5000,75000.0
161,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20127867.95382455,1849839.6906337058,0.3442666666666667,5000,5000,75000.0
162,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20150151.058656856,1952448.1986798963,0.3442666666666667,5000,5000,75000.0
163,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20057147.472832862,1911738.9615892076,0.3442666666666667,5000,5000,75000.0
164,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19774085.378203552,2126516.5829134784,0.3442666666666667,5000,5000,75000.0
165,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20046167.505034477,1951029.4626927238,0.3442666666666667,5000,5000,75000.0
166,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20190369.36940026,2138972.4632863468,0.3442666666666667,5000,5000,75000.0
167,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20227893.88334076,2184450.220138508,0.3442666666666667,5000,5000,75000.0
168,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20004369.19023141,1961313.5697661915,0.3442666666666667,5000,5000,75000.0
169,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20139661.93481337,2011962.5419202298,0.3442666666666667,5000,5000,75000.0
170,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20258809.51542518,1996326.4326763502,0.3442666666666667,5000,5000,75000.0
171,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20211322.602045946,2178632.9767095554,0.3442666666666667,5000,5000,75000.0
172,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20159412.0872604,1879009.5547008398,0.3442666666666667,5000,5000,75000.0
173,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19946171.456412487,1792121.4958851046,0.3442666666666667,5000,5000,75000.0
174,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19864351.171821382,1990053.5513502934,0.3442666666666667,5000,5000,75000.0
175,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19882826.894816816,2146723.09225332,0.3442666666666667,5000,5000,75000.0
176,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20146930.502572294,2004247.856851067,0.3442666666666667,5000,5000,75000.0
177,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20134177.220763087,1984817.3604566443,0.3442666666666667,5000,5000,75000.0
178,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20221822.805699103,2103644.899868097,0.3442666666666667,5000,5000,75000.0
179,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20034858.59116258,2046648.612687998,0.3442666666666667,5000,5000,75000.0
180,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20039940.336438887,1914847.6382254136,0.3442666666666667,5000,5000,75000.0
181,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20060553.869574983,2092157.744548926,0.3442666666666667,5000,5000,75000.0
182,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19484175.565578785,1773991.003394325,0.3442666666666667,5000,5000,75000.0
183,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20260008.141506415,2188271.1338784825,0.3442666666666667,5000,5000,75000.0
184,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19958103.817582004,2045091.3211272121,0.3442666666666667,5000,5000,75000.0
185,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19833255.386241242,2117129.6354516903,0.3442666666666667,5000,5000,75000.0
186,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20164233.71424323,1998638.1580659098,0.3442666666666667,5000,5000,75000.0
187,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19663291.650408316,1941807.1108938742,0.3442666666666667,5000,5000,75000.0
188,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20044887.765336476,2153793.40132959,0.3442666666666667,5000,5000,75000.0
189,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19614786.75959536,1977251.5848592701,0.3442666666666667,5000,5000,75000.0
190,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20015445.212118085,2018876.6248775057,0.3442666666666667,5000,5000,75000.0
191,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20086247.411323976,2018641.550563402,0.3442666666666667,5000,5000,75000.0
192,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20061932.152506,2266075.6580676804,0.3442666666666667,5000,5000,75000.0
193,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20013095.247579567,1802541.1546129233,0.3442666666666667,5000,5000,75000.0
194,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19897263.942113128,1965845.1425445543,0.3442666666666667,5000,5000,75000.0
195,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20107415.475234192,2031185.8824939271,0.3442666666666667,5000,5000,75000.0
196,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19894085.812514167,2092434.6591753734,0.3442666666666667,5000,5000,75000.0
197,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20306969.274991952,2214665.4533652356,0.3442666666666667,5000,5000,75000.0
198,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20042536.226710584,2155116.1330380957,0.3442666666666667,5000,5000,75000.0
199,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20257378.33551551,2179190.7090199664,0.3442666666666667,5000,5000,75000.0
200,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19908439.726167724,2013069.0063175773,0.3442666666666667,5000,5000,75000.0
201,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20125773.521961186,1981624.9076464437,0.3442666666666667,5000,5000,75000.0
202,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20093318.99058722,1898230.6036194004,0.3442666666666667,5000,5000,75000.0
203,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20018726.945258986,2023852.0216482976,0.3442666666666667,5000,5000,75000.0
204,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19909198.25573352,1855466.0353879512,0.3442666666666667,5000,5000,75000.0
205,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19861677.517528273,1901084.8367400486,0.3442666666666667,5000,5000,75000.0
206,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19735910.562005088,1786469.5775223966,0.3442666666666667,5000,5000,75000.0
207,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19955165.628275935,1933490.8901191943,0.3442666666666667,5000,5000,75000.0
208,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20037111.702925254,1928220.0632352908,0.3442666666666667,5000,5000,75000.0
209,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19898179.362792138,2096373.4133390242,0.3442666666666667,5000,5000,75000.0
210,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20120193.314965367,2093981.8083705085,0.3442666666666667,5000,5000,75000.0
211,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19981578.329689752,2055439.7430729193,0.3442666666666667,5000,5000,75000.0
212,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20056753.849911273,1963712.0223220044,0.3442666666666667,5000,5000,75000.0
213,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20024579.495056488,1961729.8701546807,0.3442666666666667,5000,5000,75000.0
214,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20110784.712605976,2097912.6991854883,0.3442666666666667,5000,5000,75000.0
215,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19948271.621130493,2158554.1650952282,0.3442666666666667,5000,5000,75000.0
216,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19889890.817356728,1924394.1198067465,0.3442666666666667,5000,5000,75000.0
217,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19968617.48618458,2027803.2766828137,0.3442666666666667,5000,5000,75000.0
218,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19978186.338482287,1906248.31096455,0.3442666666666667,5000,5000,75000.0
219,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19824138.334846303,2000251.3536711417,0.3442666666666667,5000,5000,75000.0
220,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20163365.69176208,1969065.7259841992,0.3442666666666667,5000,5000,75000.0
221,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19963466.808339607,2077441.4676550275,0.3442666666666667,5000,5000,75000.0
222,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19894700.992911946,2168542.1651707394,0.3442666666666667,5000,5000,75000.0
223,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20067425.9849195,2049216.5272580758,0.3442666666666667,5000,5000,75000.0
224,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19811460.56514872,1967524.0226049249,0.3442666666666667,5000,5000,75000.0
225,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20115260.30735832,2124512.4837209317,0.3442666666666667,5000,5000,75000.0
226,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19927495.875702966,1875397.1856575743,0.3442666666666667,5000,5000,75000.0
227,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19974119.41474812,2114222.0412622946,0.3442666666666667,5000,5000,75000.0
228,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20072213.395000137,2107295.510758902,0.3442666666666667,5000,5000,75000.0
229,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19837303.127233263,2052734.8045287367,0.3442666666666667,5000,5000,75000.0
230,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20196248.005342748,2017451.7620707848,0.3442666666666667,5000,5000,75000.0
231,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19925550.701168828,2098810.8991719903,0.3442666666666667,5000,5000,75000.0
232,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20057872.43697212,2174372.700472111,0.3442666666666667,5000,5000,75000.0
233,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19846174.705004785,2126270.65171366,0.3442666666666667,5000,5000,75000.0
234,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19950389.15026344,2043233.6581654302,0.3442666666666667,5000,5000,75000.0
235,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19851964.16858301,2162659.81856247,0.3442666666666667,5000,5000,75000.0
236,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20293521.867740385,2119485.6014854987,0.3442666666666667,5000,5000,75000.0
237,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19696751.499252833,1863337.3015849732,0.3442666666666667,5000,5000,75000.0
238,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19810917.11537394,2212207.7543801195,0.3442666666666667,5000,5000,75000.0
239,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19848214.02282969,2028252.7014245065,0.3442666666666667,5000,5000,75000.0
240,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19851727.17189087,1951616.6897591152,0.3442666666666667,5000,5000,75000.0
241,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20073469.319342792,1927753.496705468,0.3442666666666667,5000,5000,75000.0
242,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20016927.598151628,2174291.0317711425,0.3442666666666667,5000,5000,75000.0
243,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19762384.750279717,1915764.7975841693,0.3442666666666667,5000,5000,75000.0
244,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19908273.48669889,1948433.756783472,0.3442666666666667,5000,5000,75000.0
245,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20125674.028634645,1946235.3530128316,0.3442666666666667,5000,5000,75000.0
246,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19976162.308452215,2094848.9877322465,0.3442666666666667,5000,5000,75000.0
247,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20043808.95809647,1989742.3464963904,0.3442666666666667,5000,5000,75000.0
248,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19955922.877274275,2096757.6938394443,0.3442666666666667,5000,5000,75000.0
249,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20193814.872938335,2037208.7749411426,0.3442666666666667,5000,5000,75000.0
250,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20004744.37212743,1875555.9116479822,0.3442666666666667,5000,5000,75000.0
251,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20007405.262345605,1993479.6680634425,0.3442666666666667,5000,5000,75000.0
252,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19922298.30726942,1749273.7565484538,0.3442666666666667,5000,5000,75000.0
253,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19830079.43896224,1941653.2793983563,0.3442666666666667,5000,5000,75000.0
254,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19848580.718338326,1869419.553605306,0.3442666666666667,5000,5000,75000.0
255,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20259542.404263653,1954958.909319921,0.3442666666666667,5000,5000,75000.0
256,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19952725.8454366,1997109.8490693683,0.3442666666666667,5000,5000,75000.0
257,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20052060.226592775,2153214.3202144606,0.3442666666666667,5000,5000,75000.0
258,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19871328.926158577,2085577.7753717173,0.3442666666666667,5000,5000,75000.0
259,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20112990.76256396,2065829.5427965967,0.3442666666666667,5000,5000,75000.0
260,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19953356.40715967,1970819.766207336,0.3442666666666667,5000,5000,75000.0
261,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19850585.80113376,1849660.952624504,0.3442666666666667,5000,5000,75000.0
262,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19716385.15989294,1999384.729676172,0.3442666666666667,5000,5000,75000.0
263,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20154821.727889623,2102988.1373370253,0.3442666666666667,5000,5000,75000.0
264,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19963293.341044795,1975698.0723835726,0.3442666666666667,5000,5000,75000.0
265,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19988436.44202699,1973378.5756338772,0.3442666666666667,5000,5000,75000.0
266,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19987640.5580441,2071008.1327270886,0.3442666666666667,5000,5000,75000.0
267,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20092180.346117675,2031027.871974604,0.3442666666666667,5000,5000,75000.0
268,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19920100.541259836,2427368.7280485188,0.3442666666666667,5000,5000,75000.0
269,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20071084.760139186,1958329.560598941,0.3442666666666667,5000,5000,75000.0
270,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20350557.526699495,2055308.4216807494,0.3442666666666667,5000,5000,75000.0
271,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20004978.723036118,2067283.9518131313,0.3442666666666667,5000,5000,75000.0
272,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20105818.411563672,2128014.824401286,0.3442666666666667,5000,5000,75000.0
273,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19927220.393393718,1909201.3308345554,0.3442666666666667,5000,5000,75000.0
274,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20074242.842392683,2031127.0792770314,0.3442666666666667,5000,5000,75000.0
275,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19773453.990486473,1719680.0219067824,0.3442666666666667,5000,5000,75000.0
276,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20091643.11121023,1846657.3768112853,0.3442666666666667,5000,5000,75000.0
277,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19913483.993768256,2034664.9619576477,0.3442666666666667,5000,5000,75000.0
278,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19731308.408109304,1837336.5884400501,0.3442666666666667,5000,5000,75000.0
279,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19891184.005020704,2127339.3728322843,0.3442666666666667,5000,5000,75000.0
280,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19989498.53778288,1947198.656388008,0.3442666666666667,5000,5000,75000.0
281,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20042839.39053615,2001371.5730897158,0.3442666666666667,5000,5000,75000.0
282,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20076775.578137066,1869008.5226159624,0.3442666666666667,5000,5000,75000.0
283,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19908888.38291687,1877421.4891595657,0.3442666666666667,5000,5000,75000.0
284,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19840559.429867957,1984048.5268023976,0.3442666666666667,5000,5000,75000.0
285,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19935815.32356551,1983443.3410734,0.3442666666666667,5000,5000,75000.0
286,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19913797.64038888,1833813.3535398147,0.3442666666666667,5000,5000,75000.0
287,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19781074.096578304,1951835.3762878159,0.3442666666666667,5000,5000,75000.0
288,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19952168.641684886,2204410.918463585,0.3442666666666667,5000,5000,75000.0
289,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19980313.430495735,2042698.6759097925,0.3442666666666667,5000,5000,75000.0
290,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19933475.817578435,1955398.841870862,0.3442666666666667,5000,5000,75000.0
291,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20037359.873114668,1900949.7437962235,0.3442666666666667,5000,5000,75000.0
292,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19661111.60595885,1990671.5913540737,0.3442666666666667,5000,5000,75000.0
293,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19953679.861197315,2027874.980191561,0.3442666666666667,5000,5000,75000.0
294,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20127067.31414639,2100130.1458724486,0.3442666666666667,5000,5000,75000.0
295,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19941334.773412395,1975926.4691211432,0.3442666666666667,5000,5000,75000.0
296,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19811036.92635668,1963210.8957516835,0.3442666666666667,5000,5000,75000.0
297,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20072094.01752407,1934773.4081528517,0.3442666666666667,5000,5000,75000.0
298,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19943168.32900714,1936917.5928316065,0.3442666666666667,5000,5000,75000.0
