slot,policy,jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation
299,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19850546.67092866,1913664.0745972702,0.3442666666666667,5000,5000,75000.0
300,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19922257.826057665,2102730.638978445,0.3442666666666667,5000,5000,75000.0
301,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20189407.45864523,2111471.925579926,0.3442666666666667,5000,5000,75000.0
302,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20028489.460556325,2129628.4456200735,0.3442666666666667,5000,5000,75000.0
303,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19830454.69617691,2005174.5020990523,0.3442666666666667,5000,5000,75000.0
304,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20101499.12582905,1962290.1489603503,0.3442666666666667,5000,5000,75000.0
305,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20226509.08070564,2055343.0355814234,0.3442666666666667,5000,5000,75000.0
306,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20341836.620769948,1733307.1711962498,0.3442666666666667,5000,5000,75000.0
307,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20034199.902524598,1924024.8631725577,0.3442666666666667,5000,5000,75000.0
308,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20116342.397543777,1984748.8531076293,0.3442666666666667,5000,5000,75000.0
309,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19853465.017008588,2015230.5746790492,0.3442666666666667,5000,5000,75000.0
310,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19904476.84324179,2004568.2354602253,0.3442666666666667,5000,5000,75000.0
311,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20131326.788444184,2059909.9126903224,0.3442666666666667,5000,5000,75000.0
312,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19926799.564225566,2053216.6253151428,0.3442666666666667,5000,5000,75000.0
313,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19892063.453569822,2116163.4977329476,0.3442666666666667,5000,5000,75000.0
314,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19930147.387261473,2092296.7278313017,0.3442666666666667,5000,5000,75000.0
315,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20092633.397904936,1849111.6012986668,0.3442666666666667,5000,5000,75000.0
316,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19843913.415399447,1816703.4311636393,0.3442666666666667,5000,5000,75000.0
317,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19968081.930744078,2007097.3181880976,0.3442666666666667,5000,5000,75000.0
318,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19923924.768764604,2197626.9512713114,0.3442666666666667,5000,5000,75000.0
319,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19857326.553300098,1846573.9533940013,0.3442666666666667,5000,5000,75000.0
320,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19823357.43986946,1873104.7354680754,0.3442666666666667,5000,5000,75000.0
321,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20316109.17492974,1994185.493201509,0.3442666666666667,5000,5000,75000.0
322,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19845344.28578048,2124649.7248381735,0.3442666666666667,5000,5000,75000.0
323,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20213962.699204657,2146855.904749331,0.3442666666666667,5000,5000,75000.0
324,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19798341.262656536,1978753.1676547036,0.3442666666666667,5000,5000,75000.0
325,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20004139.388906747,2019763.9566740182,0.3442666666666667,5000,5000,75000.0
326,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20135836.96958843,1900393.1934829343,0.3442666666666667,5000,5000,75000.0
327,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19863008.163487177,1836448.535474553,0.3442666666666667,5000,5000,75000.0
328,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19797277.359862167,1967652.9850506296,0.3442666666666667,5000,5000,75000.0
329,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20134312.84491172,1868572.0301211944,0.3442666666666667,5000,5000,75000.0
330,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19881146.28297321,1982130.5056396017,0.3442666666666667,5000,5000,75000.0
331,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19768255.91271401,1973963.7276717995,0.3442666666666667,5000,5000,75000.0
332,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19959397.074630324,2087869.6239264694,0.3442666666666667,5000,5000,75000.0
333,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19947340.903298818,2070169.5765462269,0.3442666666666667,5000,5000,75000.0
334,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19803988.30909548,2126792.924603791,0.3442666666666667,5000,5000,75000.0
335,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19877235.238745317,2172193.259624846,0.3442666666666667,5000,5000,75000.0
336,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20110924.27245504,2148345.9742376944,0.3442666666666667,5000,5000,75000.0
337,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20300436.36395105,2246423.9011967545,0.3442666666666667,5000,5000,75000.0
338,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19864565.133131854,1857908.7272105794,0.3442666666666667,5000,5000,75000.0
339,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19997097.17046801,1997480.6351560603,0.3442666666666667,5000,5000,75000.0
340,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19956093.530471575,1956040.9138184425,0.3442666666666667,5000,5000,75000.0
341,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20169188.894692976,1960377.056827819,0.3442666666666667,5000,5000,75000.0
342,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19707517.89502204,1973193.163783233,0.3442666666666667,5000,5000,75000.0
343,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20340069.14111928,2096255.7985926901,0.3442666666666667,5000,5000,75000.0
344,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19982730.86196318,1962968.4617496175,0.3442666666666667,5000,5000,75000.0
345,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20199942.820585005,2136508.1198217603,0.3442666666666667,5000,5000,75000.0
346,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20031161.37025086,1942881.0113168368,0.3442666666666667,5000,5000,75000.0
347,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19857000.168949135,1942769.938149783,0.3442666666666667,5000,5000,75000.0
348,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19801658.531631704,1884201.2770516481,0.3442666666666667,5000,5000,75000.0
349,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19896919.05102846,1951156.0136760264,0.3442666666666667,5000,5000,75000.0
350,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20256016.362726897,2065392.2707322058,0.3442666666666667,5000,5000,75000.0
351,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20143890.71939066,1908351.2921349579,0.3442666666666667,5000,5000,75000.0
352,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20023277.779932782,1990975.1710757522,0.3442666666666667,5000,5000,75000.0
353,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20219187.83562562,2125203.274045151,0.3442666666666667,5000,5000,75000.0
354,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19811715.094617207,1784153.5070837988,0.3442666666666667,5000,5000,75000.0
355,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20105747.75657699,2018734.1368806832,0.3442666666666667,5000,5000,75000.0
356,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19953035.82942088,2028978.6524626692,0.3442666666666667,5000,5000,75000.0
357,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19935409.1590679,2050363.7639361985,0.3442666666666667,5000,5000,75000.0
358,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20032654.765081365,1887694.8281073167,0.3442666666666667,5000,5000,75000.0
359,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20051218.18433909,1831509.897527154,0.3442666666666667,5000,5000,75000.0
360,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19926875.90791413,2030757.0964896267,0.3442666666666667,5000,5000,75000.0
361,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20054034.826474663,2159653.3554470884,0.3442666666666667,5000,5000,75000.0
362,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20301280.451049156,2043086.4506329966,0.3442666666666667,5000,5000,75000.0
363,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20015903.94759044,1787262.3162141687,0.3442666666666667,5000,5000,75000.0
364,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19745287.751449596,1866870.8577620394,0.3442666666666667,5000,5000,75000.0
365,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20045788.10162145,2014530.146160719,0.3442666666666667,5000,5000,75000.0
366,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19833808.78449953,1986457.940917073,0.3442666666666667,5000,5000,75000.0
367,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20056335.7205119,2061763.1109639294,0.3442666666666667,5000,5000,75000.0
368,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19774653.247973863,1962900.457099695,0.3442666666666667,5000,5000,75000.0
369,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19784791.60396263,1904414.2385844465,0.3442666666666667,5000,5000,75000.0
370,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19907819.46246358,1832171.5965016612,0.3442666666666667,5000,5000,75000.0
371,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20022333.736878607,2002814.606460796,0.3442666666666667,5000,5000,75000.0
372,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19806371.071732294,1878763.9393030694,0.3442666666666667,5000,5000,75000.0
373,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20151486.828236245,2020387.3504395387,0.3442666666666667,5000,5000,75000.0
374,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19605413.71133393,1732473.6541915948,0.3442666666666667,5000,5000,75000.0
375,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19974107.07580064,1857143.8311517062,0.3442666666666667,5000,5000,75000.0
376,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20169810.07179948,2114860.6801478434,0.3442666666666667,5000,5000,75000.0
377,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20071969.607460536,1990325.0611549031,0.3442666666666667,5000,5000,75000.0
378,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19754888.043661196,2002577.1123862565,0.3442666666666667,5000,5000,75000.0
379,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19996548.07538702,1974046.7303300558,0.3442666666666667,5000,5000,75000.0
380,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20014819.702040423,1958659.793543264,0.3442666666666667,5000,5000,75000.0
381,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20008803.650168426,1846314.966206265,0.3442666666666667,5000,5000,75000.0
382,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20056431.070336573,1905095.4797908706,0.3442666666666667,5000,5000,75000.0
383,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19873822.96797071,2064235.94064512,0.3442666666666667,5000,5000,75000.0
384,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20166638.10571296,2037087.5724658263,0.3442666666666667,5000,5000,75000.0
385,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19995419.118556518,2002545.572688356,0.3442666666666667,5000,5000,75000.0
386,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20040927.711490907,1986928.688122998,0.3442666666666667,5000,5000,75000.0
387,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19908697.33811756,1946442.1488754924,0.3442666666666667,5000,5000,75000.0
388,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19652474.54760967,1801691.8315966653,0.3442666666666667,5000,5000,75000.0
389,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19892052.152443115,2214344.779647872,0.3442666666666667,5000,5000,75000.0
390,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19892393.660550456,1973072.6286562989,0.3442666666666667,5000,5000,75000.0
391,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19920374.254031688,2014676.3634284923,0.3442666666666667,5000,5000,75000.0
392,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20063050.87054066,1882174.883345446,0.3442666666666667,5000,5000,75000.0
393,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20439764.65879215,2190270.7683215616,0.3442666666666667,5000,5000,75000.0
394,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19912569.917570062,2016523.0281755945,0.3442666666666667,5000,5000,75000.0
395,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20099518.065957464,2140736.7488556677,0.3442666666666667,5000,5000,75000.0
396,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20116947.129379872,1930596.5641201844,0.3442666666666667,5000,5000,75000.0
397,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20024688.537583992,2069683.2983993327,0.3442666666666667,5000,5000,75000.0
398,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20060796.7284228,1967537.0559661177,0.3442666666666667,5000,5000,75000.0
399,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19822660.366411608,1791191.802380423,0.3442666666666667,5000,5000,75000.0
400,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20051703.612516638,2089118.3571342432,0.3442666666666667,5000,5000,75000.0
401,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20029990.373572417,2119584.2624443183,0.3442666666666667,5000,5000,75000.0
402,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20043748.968143936,1979894.7105203287,0.3442666666666667,5000,5000,75000.0
403,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19864099.06716508,2089254.9156698107,0.3442666666666667,5000,5000,75000.0
404,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19922670.451585036,1821497.88313466,0.3442666666666667,5000,5000,75000.0
405,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20318293.123678047,2278759.4933451735,0.3442666666666667,5000,5000,75000.0
406,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20056924.958352212,1874900.9911235142,0.3442666666666667,5000,5000,75000.0
407,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20047295.741797205,2031380.6718925936,0.3442666666666667,5000,5000,75000.0
408,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19974866.388260435,2076026.1784491397,0.3442666666666667,5000,5000,75000.0
409,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19912310.636992358,1887478.6537470692,0.3442666666666667,5000,5000,75000.0
410,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19873119.520520024,2187471.8487973753,0.3442666666666667,5000,5000,75000.0
411,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19707729.576600842,2112490.942993337,0.3442666666666667,5000,5000,75000.0
412,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20258793.374644246,1921329.821701221,0.3442666666666667,5000,5000,75000.0
413,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20024969.00623925,2021209.946397654,0.3442666666666667,5000,5000,75000.0
414,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19972219.476545203,2066774.6676751259,0.3442666666666667,5000,5000,75000.0
415,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20178963.158451073,2123576.6331721675,0.3442666666666667,5000,5000,75000.0
416,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20210022.98723627,1964534.5125063832,0.3442666666666667,5000,5000,75000.0
417,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20002019.3135885,2120103.4319307283,0.3442666666666667,5000,5000,75000.0
418,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20064875.77354893,1932390.3903202733,0.3442666666666667,5000,5000,75000.0
419,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19903904.461096343,2193041.394998195,0.3442666666666667,5000,5000,75000.0
420,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20024877.15888727,1688813.0343344419,0.3442666666666667,5000,5000,75000.0
421,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20045974.069739394,1934486.8316264402,0.3442666666666667,5000,5000,75000.0
422,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20023941.655823726,1869045.1466638127,0.3442666666666667,5000,5000,75000.0
423,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20011819.285137344,1938928.3748332239,0.3442666666666667,5000,5000,75000.0
424,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20024204.368333355,2093438.7356046017,0.3442666666666667,5000,5000,75000.0
425,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20026932.6542704,2083054.528226013,0.3442666666666667,5000,5000,75000.0
426,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19754715.12268244,2046360.2569324593,0.3442666666666667,5000,5000,75000.0
427,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19852932.377525743,1924682.713555025,0.3442666666666667,5000,5000,75000.0
428,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19905520.962748524,1838034.1713717305,0.3442666666666667,5000,5000,75000.0
429,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19986020.26002528,2130822.7887136084,0.3442666666666667,5000,5000,75000.0
430,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19857065.070613533,1744269.0424367182,0.3442666666666667,5000,5000,75000.0
431,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20177593.173058864,1968330.0632703828,0.3442666666666667,5000,5000,75000.0
432,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20125755.29372714,2159756.491920157,0.3442666666666667,5000,5000,75000.0
433,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19982877.23632324,2109973.963186377,0.3442666666666667,5000,5000,75000.0
434,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19933335.392642412,1961863.4380205797,0.3442666666666667,5000,5000,75000.0
435,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20062185.09789689,2082748.7773312328,0.3442666666666667,5000,5000,75000.0
436,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20172552.277112205,2192849.4083437524,0.3442666666666667,5000,5000,75000.0
437,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19919035.93007046,2068793.4705963405,0.3442666666666667,5000,5000,75000.0
438,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19811339.066070706,2074465.458650098,0.3442666666666667,5000,5000,75000.0
439,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19835891.45464826,2070260.8933366898,0.3442666666666667,5000,5000,75000.0
440,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20020620.06133735,1964476.2030365532,0.3442666666666667,5000,5000,75000.0
441,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19821069.1154664,1875727.0322642797,0.3442666666666667,5000,5000,75000.0
442,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19727751.1837691,1842703.6074366802,0.3442666666666667,5000,5000,75000.0
443,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20013665.27220036,2059152.5321550677,0.3442666666666667,5000,5000,75000.0
444,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20075493.483506918,2180397.325549714,0.3442666666666667,5000,5000,75000.0
445,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20051061.10102398,1858089.5910360452,0.3442666666666667,5000,5000,75000.0
446,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19697203.044740077,2038233.0937731082,0.3442666666666667,5000,5000,75000.0
447,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20094647.991342314,2177548.5185329793,0.3442666666666667,5000,5000,75000.0
448,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20141233.72544308,1864938.770650404,0.3442666666666667,5000,5000,75000.0
