slot,policy,jain,alpha_0,alpha_1,alpha_2,weighted_fairness,gini,max_min,mean_rate,cell_edge_rate,operator_imbalance,num_users,num_allocated,total_allocation
449,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19927997.47781479,1916960.7886291933,0.3442666666666667,5000,5000,75000.0
450,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20234925.027081348,2050811.6696731702,0.3442666666666667,5000,5000,75000.0
451,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20119143.96068558,1881409.4323417572,0.3442666666666667,5000,5000,75000.0
452,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20055910.957100306,2098038.1288545276,0.3442666666666667,5000,5000,75000.0
453,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20099324.764851786,1834682.886813383,0.3442666666666667,5000,5000,75000.0
454,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19810769.40337958,2011046.8982239892,0.3442666666666667,5000,5000,75000.0
455,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20053593.607952837,1864139.4966869568,0.3442666666666667,5000,5000,75000.0
456,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19919894.40666261,1736255.929997274,0.3442666666666667,5000,5000,75000.0
457,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20033488.6287966,2021322.6870579491,0.3442666666666667,5000,5000,75000.0
458,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19807311.74213437,1937877.4416682995,0.3442666666666667,5000,5000,75000.0
459,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19994696.934229042,2108089.535186255,0.3442666666666667,5000,5000,75000.0
460,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19847173.3344184,2097281.3173932405,0.3442666666666667,5000,5000,75000.0
461,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20132235.255457588,1932536.7220741995,0.3442666666666667,5000,5000,75000.0
462,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19826372.34461525,2050666.1480974886,0.3442666666666667,5000,5000,75000.0
463,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20076766.61828937,1966013.8839261618,0.3442666666666667,5000,5000,75000.0
464,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19717859.80491264,1973360.7674527995,0.3442666666666667,5000,5000,75000.0
465,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19880903.274868682,2163544.0597319435,0.3442666666666667,5000,5000,75000.0
466,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20093286.7224632,1808764.3725655866,0.3442666666666667,5000,5000,75000.0
467,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20178246.76320015,1990194.009039528,0.3442666666666667,5000,5000,75000.0
468,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19990872.401571788,2057276.6762390516,0.3442666666666667,5000,5000,75000.0
469,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20251472.860326234,2109366.384535643,0.3442666666666667,5000,5000,75000.0
470,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19897168.937634867,2046943.7624047352,0.3442666666666667,5000,5000,75000.0
471,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19911628.883715507,1800958.935353265,0.3442666666666667,5000,5000,75000.0
472,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20156896.192456465,1959486.5488482455,0.3442666666666667,5000,5000,75000.0
473,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20195670.78260058,1961114.581229712,0.3442666666666667,5000,5000,75000.0
474,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20076307.819003295,2076843.4303425988,0.3442666666666667,5000,5000,75000.0
475,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20042167.02773428,1949908.9097079015,0.3442666666666667,5000,5000,75000.0
476,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20121337.520448882,2119400.664653854,0.3442666666666667,5000,5000,75000.0
477,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19849802.300090253,1789628.6941835384,0.3442666666666667,5000,5000,75000.0
478,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20015011.07895404,2310797.849217515,0.3442666666666667,5000,5000,75000.0
479,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20044174.582508445,2181009.65932652,0.3442666666666667,5000,5000,75000.0
480,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19883662.26791592,1712157.4232579956,0.3442666666666667,5000,5000,75000.0
481,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20044882.169585492,2053345.4568326955,0.3442666666666667,5000,5000,75000.0
482,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19834708.85394248,1964103.494041141,0.3442666666666667,5000,5000,75000.0
483,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20013499.473559864,2004116.94427242,0.3442666666666667,5000,5000,75000.0
484,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19886025.595611274,1920560.9788707353,0.3442666666666667,5000,5000,75000.0
485,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19675633.639097415,1929717.3879185072,0.3442666666666667,5000,5000,75000.0
486,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20131035.006612774,2096149.2258681692,0.3442666666666667,5000,5000,75000.0
487,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19828726.466542955,1857940.2157952087,0.3442666666666667,5000,5000,75000.0
488,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20267307.479689613,2137309.3427398806,0.3442666666666667,5000,5000,75000.0
489,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20176087.057099804,1760418.5731325545,0.3442666666666667,5000,5000,75000.0
490,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19948509.863533247,2004231.8160782263,0.3442666666666667,5000,5000,75000.0
491,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20143581.699798763,2045429.3300854836,0.3442666666666667,5000,5000,75000.0
492,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20263776.359970715,1968219.4192278497,0.3442666666666667,5000,5000,75000.0
493,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20204683.092827283,2082725.069877903,0.3442666666666667,5000,5000,75000.0
494,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19931976.181820806,1853039.571458108,0.3442666666666667,5000,5000,75000.0
495,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20196641.15184754,1978973.0433501564,0.3442666666666667,5000,5000,75000.0
496,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20240652.44236427,2253737.8761789585,0.3442666666666667,5000,5000,75000.0
497,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20014400.184256237,2027896.7689624198,0.3442666666666667,5000,5000,75000.0
498,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19969364.166124247,1869475.1807631254,0.3442666666666667,5000,5000,75000.0
499,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19627807.11316124,1703220.6473324688,0.3442666666666667,5000,5000,75000.0
500,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20316665.893298082,2063527.6264201142,0.3442666666666667,5000,5000,75000.0
501,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20090747.015402943,2101189.298477407,0.3442666666666667,5000,5000,75000.0
502,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19976175.310139306,1973984.0793458736,0.3442666666666667,5000,5000,75000.0
503,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19966722.78958842,1879184.0732815708,0.3442666666666667,5000,5000,75000.0
504,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20325046.160177894,2079210.1919426634,0.3442666666666667,5000,5000,75000.0
505,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19945380.683628656,1848312.3993973606,0.3442666666666667,5000,5000,75000.0
506,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20121471.496370178,2079435.011943951,0.3442666666666667,5000,5000,75000.0
507,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19992948.31812488,1980063.758775469,0.3442666666666667,5000,5000,75000.0
508,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19971009.218397252,2182511.5358542004,0.3442666666666667,5000,5000,75000.0
509,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20042649.74029883,2103493.948413431,0.3442666666666667,5000,5000,75000.0
510,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19799387.85157691,2041853.760911253,0.3442666666666667,5000,5000,75000.0
511,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19948904.30569446,1949492.2075550824,0.3442666666666667,5000,5000,75000.0
512,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20120751.773871407,2111137.925940259,0.3442666666666667,5000,5000,75000.0
513,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20094772.26928552,2330491.445046565,0.3442666666666667,5000,5000,75000.0
514,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19783658.996647224,2231533.048375615,0.3442666666666667,5000,5000,75000.0
515,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19740053.269581497,1931671.0623834527,0.3442666666666667,5000,5000,75000.0
516,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19860084.15862466,1919652.492361165,0.3442666666666667,5000,5000,75000.0
517,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20240209.45240859,1847195.3867216432,0.3442666666666667,5000,5000,75000.0
518,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19927850.012340333,1920592.0424029664,0.3442666666666667,5000,5000,75000.0
519,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20390045.064643607,2273026.011103258,0.3442666666666667,5000,5000,75000.0
520,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19702960.805966698,2080035.6996467947,0.3442666666666667,5000,5000,75000.0
521,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19652539.342958476,2078768.5815774226,0.3442666666666667,5000,5000,75000.0
522,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19992247.10129161,1947536.6389298558,0.3442666666666667,5000,5000,75000.0
523,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19770201.33097846,1876895.969760405,0.3442666666666667,5000,5000,75000.0
524,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19914848.62967112,2047917.5525830523,0.3442666666666667,5000,5000,75000.0
525,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20173939.057769835,1936308.735154467,0.3442666666666667,5000,5000,75000.0
526,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20335445.500947732,2108986.115363963,0.3442666666666667,5000,5000,75000.0
527,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20063897.556658342,2074823.8962390171,0.3442666666666667,5000,5000,75000.0
528,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19862208.551237293,1877385.2443593135,0.3442666666666667,5000,5000,75000.0
529,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20093892.317865033,2018311.5796360166,0.3442666666666667,5000,5000,75000.0
530,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19991680.420275047,2006203.0247641245,0.3442666666666667,5000,5000,75000.0
531,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19809039.106952455,1890534.095563075,0.3442666666666667,5000,5000,75000.0
532,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19989768.74257203,2010519.380104455,0.3442666666666667,5000,5000,75000.0
533,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19855775.320617706,2055554.2636076612,0.3442666666666667,5000,5000,75000.0
534,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19855341.128633935,1879049.532256556,0.3442666666666667,5000,5000,75000.0
535,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19874062.531820256,1986705.5440828754,0.3442666666666667,5000,5000,75000.0
536,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19794980.98100065,1899272.0017474855,0.3442666666666667,5000,5000,75000.0
537,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20004472.50269463,2010716.9601364846,0.3442666666666667,5000,5000,75000.0
538,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20260768.204690453,2048790.2041776692,0.3442666666666667,5000,5000,75000.0
539,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19898514.684192855,2053232.2174820015,0.3442666666666667,5000,5000,75000.0
540,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20027800.901017707,1987878.6084399198,0.3442666666666667,5000,5000,75000.0
541,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19912517.788340975,1748506.730201354,0.3442666666666667,5000,5000,75000.0
542,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20042457.666072976,2043203.3431493368,0.3442666666666667,5000,5000,75000.0
543,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19944348.70050932,1861443.578007409,0.3442666666666667,5000,5000,75000.0
544,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20039468.055998843,1987730.130276566,0.3442666666666667,5000,5000,75000.0
545,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19881573.701675378,2087026.9135762055,0.3442666666666667,5000,5000,75000.0
546,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20026020.74235615,1805413.4637662394,0.3442666666666667,5000,5000,75000.0
547,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19951245.01581676,1959705.0590239195,0.3442666666666667,5000,5000,75000.0
548,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19996029.498124905,2123458.3522025733,0.3442666666666667,5000,5000,75000.0
549,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20087474.28493381,1981313.345364405,0.3442666666666667,5000,5000,75000.0
550,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19829131.634511925,1861981.6826861105,0.3442666666666667,5000,5000,75000.0
551,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20310624.818085186,2102501.950937062,0.3442666666666667,5000,5000,75000.0
552,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19946367.32954961,1968668.0096578337,0.3442666666666667,5000,5000,75000.0
553,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20018191.080292244,2040531.2713831763,0.3442666666666667,5000,5000,75000.0
554,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19982778.98456972,1912188.571208207,0.3442666666666667,5000,5000,75000.0
555,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20130496.158071626,2045549.385500554,0.3442666666666667,5000,5000,75000.0
556,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20181582.625619933,2034875.1708302232,0.3442666666666667,5000,5000,75000.0
557,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20028669.55048032,2049577.508105669,0.3442666666666667,5000,5000,75000.0
558,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20159124.060570396,2027800.969457941,0.3442666666666667,5000,5000,75000.0
559,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19931329.470626112,1756903.6162644217,0.3442666666666667,5000,5000,75000.0
560,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20011171.22876092,1720903.1428099263,0.3442666666666667,5000,5000,75000.0
561,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20175041.072940294,2138191.224378545,0.3442666666666667,5000,5000,75000.0
562,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20157444.84080314,2080289.4487669424,0.3442666666666667,5000,5000,75000.0
563,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20239138.792558298,2121144.197098607,0.3442666666666667,5000,5000,75000.0
564,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19839869.643534265,2027027.0533905525,0.3442666666666667,5000,5000,75000.0
565,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19813143.68255035,1914033.643651033,0.3442666666666667,5000,5000,75000.0
566,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19956760.433534946,2084934.8491454548,0.3442666666666667,5000,5000,75000.0
567,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20240134.03372953,1901358.1265238842,0.3442666666666667,5000,5000,75000.0
568,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20169543.822273973,1976881.4841871033,0.3442666666666667,5000,5000,75000.0
569,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19993420.19107791,1944585.5161185637,0.3442666666666667,5000,5000,75000.0
570,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19535596.381193087,1917549.0266969118,0.3442666666666667,5000,5000,75000.0
571,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20156096.592194207,2143122.3993626884,0.3442666666666667,5000,5000,75000.0
572,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19845654.033521608,1829506.3413302135,0.3442666666666667,5000,5000,75000.0
573,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19894356.198356267,2320486.6323949997,0.3442666666666667,5000,5000,75000.0
574,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19916952.347611494,1923371.0350131455,0.3442666666666667,5000,5000,75000.0
575,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19956018.044431493,1994591.5547891764,0.3442666666666667,5000,5000,75000.0
576,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20169798.36306668,2020962.6778668955,0.3442666666666667,5000,5000,75000.0
577,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20237448.558354985,2213389.344659896,0.3442666666666667,5000,5000,75000.0
578,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19893014.34040055,1973666.6794588107,0.3442666666666667,5000,5000,75000.0
579,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19875554.3080903,1961611.2453151217,0.3442666666666667,5000,5000,75000.0
580,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19939545.482433986,1880420.8366757259,0.3442666666666667,5000,5000,75000.0
581,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20006978.052967325,1907021.044669468,0.3442666666666667,5000,5000,75000.0
582,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20115537.120429154,2227703.353095027,0.3442666666666667,5000,5000,75000.0
583,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19944574.195173725,2072653.265011118,0.3442666666666667,5000,5000,75000.0
584,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19986922.227648113,2062642.1862953661,0.3442666666666667,5000,5000,75000.0
585,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20295400.57669553,1935238.9517898206,0.3442666666666667,5000,5000,75000.0
586,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20122254.076061744,1950271.9860126982,0.3442666666666667,5000,5000,75000.0
587,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19968410.705688775,1858580.2987452035,0.3442666666666667,5000,5000,75000.0
588,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20328414.57579206,2151391.090427228,0.3442666666666667,5000,5000,75000.0
589,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19936949.999055948,2118294.115166462,0.3442666666666667,5000,5000,75000.0
590,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19877294.361173186,1931571.1770024397,0.3442666666666667,5000,5000,75000.0
591,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19776530.27635334,1991980.1366633107,0.3442666666666667,5000,5000,75000.0
592,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20073342.889902476,1856691.2262850935,0.3442666666666667,5000,5000,75000.0
593,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19928039.7794463,1956950.112067098,0.3442666666666667,5000,5000,75000.0
594,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,19963084.26620942,2087182.9467406936,0.3442666666666667,5000,5000,75000.0
595,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20199555.09526196,2267349.5680716042,0.3442666666666667,5000,5000,75000.0
596,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20009460.67659622,2167838.1885302165,0.3442666666666667,5000,5000,75000.0
597,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20073604.0120265,2218253.1838854165,0.3442666666666667,5000,5000,75000.0
598,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20093322.768379726,1982692.8027288204,0.3442666666666667,5000,5000,75000.0
599,static,1.0,75000.0,13540.25100551105,-333.33333333333326,13540.25100551105,0.0,15.0,20029314.86915049,2172333.481353083,0.3442666666666667,5000,5000,75000.0
